City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
301,Senanga,ZM,2020-10-04 17:55:38,-16.12,23.27,29.57,17,73,1.52
302,Victoria,HK,2020-10-04 17:55:34,22.29,114.16,28.33,83,42,0.92
303,Ostrovnoy,RU,2020-10-04 17:55:38,68.05,39.51,6.34,87,1,8.44
304,Carrollton,US,2020-10-04 17:55:38,32.95,-96.89,25.0,35,5,4.6
305,Plettenberg Bay,ZA,2020-10-04 17:55:38,-34.05,23.37,16.5,87,5,2.05
306,Hat Yai,TH,2020-10-04 17:55:38,7.01,100.48,26.0,94,20,1.27
307,Porto Walter,BR,2020-10-04 17:55:38,-8.27,-72.74,33.59,41,35,0.88
308,Iquitos,PE,2020-10-04 17:55:38,-3.75,-73.25,30.0,66,75,2.1
309,Mountain Home,US,2020-10-04 17:51:45,43.13,-115.69,18.0,16,1,8.2
310,Revelstoke,CA,2020-10-04 17:55:39,50.98,-118.2,10.0,100,90,2.1
311,Akdepe,TM,2020-10-04 17:55:39,42.06,59.38,13.0,47,0,2.1
312,Zapolyarnyy,RU,2020-10-04 17:55:39,69.42,30.81,7.0,87,0,6.7
313,Olafsvik,IS,2020-10-04 17:55:39,64.89,-23.71,6.4,81,91,3.93
314,Qasigiannguit,GL,2020-10-04 17:55:39,68.82,-51.19,-1.0,58,0,2.1
315,Baykit,RU,2020-10-04 17:55:39,61.67,96.37,5.31,88,100,2.28
316,Saldanha,ZA,2020-10-04 17:55:40,-33.01,17.94,17.0,59,0,3.1
317,Bonavista,CA,2020-10-04 17:55:40,48.65,-53.11,10.0,79,61,2.24
318,Nishihara,JP,2020-10-04 17:55:40,26.18,127.76,26.0,94,20,2.1
319,Tasiilaq,GL,2020-10-04 17:55:40,65.61,-37.64,-0.97,84,0,0.97
320,Biak,ID,2020-10-04 17:55:40,-0.91,122.88,24.92,80,70,3.06
321,Kasaragod,IN,2020-10-04 17:55:40,12.5,75.0,25.0,88,40,1.9
322,Miracema Do Tocantins,BR,2020-10-04 17:50:49,-9.56,-48.4,39.86,17,42,3.33
323,Bacolod,PH,2020-10-04 17:55:40,10.67,122.95,25.47,85,99,0.61
324,Kieta,PG,2020-10-04 17:55:41,-6.22,155.63,26.63,75,17,2.26
325,Piranshahr,IR,2020-10-04 17:55:41,36.7,45.14,11.47,49,2,0.94
326,Mikkeli,FI,2020-10-04 17:55:41,61.69,27.27,11.0,87,90,5.7
327,Cabo San Lucas,MX,2020-10-04 17:53:12,22.89,-109.91,33.33,55,5,5.1
328,Naze,JP,2020-10-04 17:55:41,28.37,129.48,23.0,88,7,2.1
329,North Bend,US,2020-10-04 17:55:41,43.41,-124.22,17.0,77,75,5.1
330,Escanaba,US,2020-10-04 17:55:41,45.75,-87.06,11.11,53,75,5.7
331,Bambous Virieux,MU,2020-10-04 17:55:41,-20.34,57.76,23.89,88,40,3.6
332,General Cepeda,MX,2020-10-04 17:55:42,25.38,-101.45,22.0,43,5,2.6
333,Tautira,PF,2020-10-04 17:55:42,-17.73,-149.15,27.0,57,20,2.1
334,Santa Helena De Goias,BR,2020-10-04 17:55:42,-17.81,-50.6,40.47,10,1,3.51
335,Bani,DO,2020-10-04 17:55:42,18.28,-70.33,31.0,66,75,2.6
336,Juneau,US,2020-10-04 17:55:42,58.3,-134.42,10.0,87,90,6.7
337,Salta,AR,2020-10-04 17:55:42,-24.79,-65.41,20.0,34,31,2.6
338,Mogadishu,SO,2020-10-04 17:55:42,2.04,45.34,26.39,83,47,5.6
339,Miramar,US,2020-10-04 17:55:42,25.99,-80.23,32.22,70,75,6.2
340,Troitskoye,RU,2020-10-04 17:55:43,52.98,84.68,6.36,76,64,2.05
341,Tubuala,PA,2020-10-04 17:55:43,9.52,-79.03,28.33,78,40,4.1
342,Bathsheba,BB,2020-10-04 17:55:43,13.22,-59.52,31.0,70,75,6.2
343,Lac Du Bonnet,CA,2020-10-04 17:55:43,50.25,-96.06,13.33,95,84,4.02
344,Marzuq,YE,2020-10-04 17:55:43,14.4,46.47,24.55,36,8,2.63
345,Ugoofaaru,MV,2020-10-04 17:55:43,5.67,73.0,28.09,75,22,6.12
346,Mount Isa,AU,2020-10-04 17:55:43,-20.73,139.5,18.0,52,1,3.48
347,Harlingen,US,2020-10-04 17:55:43,26.19,-97.7,29.44,51,1,5.7
348,Comodoro Rivadavia,AR,2020-10-04 17:55:43,-45.87,-67.5,20.0,19,0,7.2
349,Pak Phanang,TH,2020-10-04 17:55:44,8.35,100.2,26.44,79,67,2.94
350,Kamalia,PK,2020-10-04 17:55:44,30.73,72.65,26.27,17,0,1.29
351,Port Hedland,AU,2020-10-04 17:55:44,-20.32,118.57,17.0,21,0,4.1
352,Port Augusta,AU,2020-10-04 17:55:44,-32.5,137.77,11.0,76,75,8.7
353,Fare,PF,2020-10-04 17:55:44,-16.7,-151.02,25.88,77,0,6.97
354,Weligama,LK,2020-10-04 17:55:44,5.97,80.42,25.76,83,24,4.95
355,Conakry,GN,2020-10-04 17:55:44,9.54,-13.68,27.62,77,82,5.88
356,Loughrea,IE,2020-10-04 17:55:44,53.2,-8.57,11.0,87,75,10.8
357,Rio Grande,BR,2020-10-04 17:55:45,-32.03,-52.1,14.44,89,100,2.24
358,Naryan-Mar,RU,2020-10-04 17:55:45,67.67,53.09,3.34,84,100,6.83
359,Kavaratti,IN,2020-10-04 17:55:45,10.57,72.64,27.09,70,46,5.01
360,Nangomba,TZ,2020-10-04 17:55:45,-10.9,38.5,26.31,54,76,3.78
361,Maracacume,BR,2020-10-04 17:55:45,-2.04,-45.96,33.22,48,50,2.4
362,Cidreira,BR,2020-10-04 17:55:45,-30.18,-50.21,14.97,87,100,11.38
363,Eureka,US,2020-10-04 17:52:49,40.8,-124.16,13.0,93,90,1.5
364,Omboue,GA,2020-10-04 17:55:46,-1.57,9.26,25.03,86,100,3.52
365,Ostersund,SE,2020-10-04 17:55:46,63.18,14.64,10.0,93,100,6.2
366,Cap Malheureux,MU,2020-10-04 17:55:46,-19.98,57.61,23.89,73,28,1.34
367,Bodden Town,KY,2020-10-04 17:55:46,19.28,-81.25,30.56,84,20,5.7
368,Bambanglipuro,ID,2020-10-04 17:53:21,-7.95,110.28,24.34,85,76,4.19
369,Ossora,RU,2020-10-04 17:55:46,59.24,163.07,3.92,74,86,2.03
370,Makakilo City,US,2020-10-04 17:55:46,21.35,-158.09,25.0,78,1,1.5
371,San Cristobal,VE,2020-10-04 17:55:47,7.77,-72.22,33.0,43,40,4.6
372,Hirara,JP,2020-10-04 17:55:47,24.8,125.28,26.56,82,22,8.32
373,Jauharabad,PK,2020-10-04 17:55:47,32.29,72.28,27.81,15,0,1.82
374,Odweyne,SO,2020-10-04 17:55:47,9.41,45.06,24.72,50,0,4.59
375,Talaya,RU,2020-10-04 17:55:47,61.38,152.75,-0.42,95,46,1.5
376,Kruisfontein,ZA,2020-10-04 17:55:47,-34.0,24.73,18.33,80,1,0.45
377,Alamosa,US,2020-10-04 17:51:38,37.47,-105.87,12.0,37,1,1.5
378,Andenes,NO,2020-10-04 17:55:47,69.31,16.12,12.0,71,0,6.2
379,Mossendjo,CG,2020-10-04 17:55:47,-2.95,12.73,23.22,92,100,1.22
380,Alyangula,AU,2020-10-04 17:54:36,-13.85,136.42,23.0,94,25,1.5
381,Farafangana,MG,2020-10-04 17:55:48,-22.82,47.83,20.24,90,100,6.25
382,Vila,PT,2020-10-04 17:55:48,42.03,-8.16,12.22,86,92,1.34
383,Ranong,TH,2020-10-04 17:55:48,9.97,98.63,26.25,84,3,2.87
384,Dublin,US,2020-10-04 17:55:29,37.7,-121.94,26.67,37,1,1.5
385,Kargil,IN,2020-10-04 17:55:48,34.57,76.1,6.21,50,0,2.56
386,Vila Velha,BR,2020-10-04 17:55:48,-20.33,-40.29,27.0,78,20,6.2
387,Hambantota,LK,2020-10-04 17:55:49,6.12,81.12,26.29,75,36,8.28
388,Kolokani,ML,2020-10-04 17:55:49,13.57,-8.03,28.23,66,99,2.75
389,Sao Filipe,CV,2020-10-04 17:55:49,14.9,-24.5,25.75,73,0,6.81
390,Rio Esteban,HN,2020-10-04 17:55:49,15.83,-86.3,27.0,94,90,5.7
391,Fortuna,US,2020-10-04 17:55:49,40.6,-124.16,13.0,100,90,2.6
392,Saint Simons,US,2020-10-04 17:55:49,31.14,-81.39,21.67,73,90,3.1
393,Port Blair,IN,2020-10-04 17:55:49,11.67,92.75,27.04,83,73,4.25
394,Sitka,US,2020-10-04 17:55:50,57.05,-135.33,12.0,71,90,5.7
395,Hamilton,US,2020-10-04 17:55:50,39.18,-84.53,21.0,46,40,5.7
396,Alto Araguaia,BR,2020-10-04 17:55:50,-17.31,-53.22,40.32,9,0,3.51
397,Atar,MR,2020-10-04 17:55:50,20.52,-13.05,29.68,45,99,8.52
398,Arlit,NE,2020-10-04 17:55:50,18.74,7.39,38.32,16,88,5.13
399,Oparino,RU,2020-10-04 17:55:50,59.85,48.28,1.12,88,3,1.71
400,Blackfoot,US,2020-10-04 17:55:50,43.19,-112.34,14.0,44,1,1.5
401,Lorengau,PG,2020-10-04 17:55:50,-2.02,147.27,28.03,77,69,3.65
402,Codrington,AU,2020-10-04 17:55:51,-38.27,141.97,7.5,91,100,6.66
403,Soyo,AO,2020-10-04 17:55:51,-6.13,12.37,24.55,82,99,5.53
404,Tuburan,PH,2020-10-04 17:55:51,6.64,122.27,27.82,78,100,2.82
405,Inhambane,MZ,2020-10-04 17:55:51,-23.86,35.38,24.0,78,75,5.1
406,Ruteng,ID,2020-10-04 17:55:51,-8.61,120.47,16.33,100,87,0.68
407,Roebourne,AU,2020-10-04 17:55:51,-20.78,117.13,17.84,28,2,8.55
408,Tarakan,ID,2020-10-04 17:52:23,3.3,117.63,27.84,77,99,4.98
409,Waingapu,ID,2020-10-04 17:55:51,-9.66,120.26,24.73,72,97,1.67
410,Buraydah,SA,2020-10-04 17:55:52,26.33,43.98,31.0,22,0,2.6
411,Katsuura,JP,2020-10-04 17:55:52,35.13,140.3,24.0,69,48,5.1
412,Severo-Kurilsk,RU,2020-10-04 17:55:52,50.68,156.12,10.03,91,61,1.62
413,Mount Gambier,AU,2020-10-04 17:55:52,-37.83,140.77,7.0,100,90,3.1
414,Aquiraz,BR,2020-10-04 17:52:11,-3.9,-38.39,30.0,62,23,8.2
415,Shamkhal,RU,2020-10-04 17:55:52,43.06,47.34,18.0,82,73,4.0
416,Payson,US,2020-10-04 17:52:40,40.04,-111.73,23.33,33,1,2.6
417,Haftoni,AZ,2020-10-04 17:55:53,38.76,48.76,18.0,93,90,2.1
418,Ntcheu,MW,2020-10-04 17:55:53,-14.82,34.64,24.43,38,45,1.21
419,Varena,LT,2020-10-04 17:55:53,54.22,24.57,19.0,72,17,8.2
420,Tezpur,IN,2020-10-04 17:55:53,26.63,92.8,25.29,92,96,0.6
421,Narsaq,GL,2020-10-04 17:55:53,60.92,-46.05,4.0,55,4,1.0
422,Santa Cruz,BO,2020-10-04 17:54:59,-17.8,-63.17,32.0,33,4,1.5
423,Dax,FR,2020-10-04 17:55:53,43.75,-1.17,13.0,82,94,7.7
424,Chhindwara,IN,2020-10-04 17:55:54,22.07,78.93,21.22,58,67,2.77
425,Kaputa,ZM,2020-10-04 17:55:54,-8.47,29.66,26.7,26,27,1.58
426,Urumqi,CN,2020-10-04 17:52:08,43.8,87.6,11.0,34,38,3.0
427,Mandera,KE,2020-10-04 17:55:54,3.94,41.87,28.89,49,21,2.84
428,Miri,MY,2020-10-04 17:55:54,4.41,114.01,23.0,100,40,2.1
429,Seoul,KR,2020-10-04 17:55:54,37.57,126.98,11.0,53,1,4.33
430,Nouadhibou,MR,2020-10-04 17:55:54,20.93,-17.03,28.0,51,0,9.3
431,Fairbanks,US,2020-10-04 17:55:54,64.84,-147.72,6.67,76,1,1.5
432,Jamiltepec,MX,2020-10-04 17:55:54,16.28,-97.82,30.72,45,27,1.61
433,Tongchuan,CN,2020-10-04 17:55:55,35.08,109.09,10.61,40,97,2.0
434,Hammerfest,NO,2020-10-04 17:55:55,70.66,23.68,8.0,81,0,5.1
435,Toamasina,MG,2020-10-04 17:55:55,-18.17,49.38,23.0,94,75,1.0
436,Pachalum,GT,2020-10-04 17:55:55,14.92,-90.66,23.33,60,75,6.2
437,Kuito,AO,2020-10-04 17:55:55,-12.38,16.93,23.08,39,62,1.62
438,Osorno,CL,2020-10-04 17:55:55,-40.57,-73.15,15.0,44,40,1.5
439,Upata,VE,2020-10-04 17:55:55,8.01,-62.4,31.08,56,2,1.89
440,Flinders,AU,2020-10-04 17:55:56,-34.58,150.86,16.67,85,3,0.45
441,Yenagoa,NG,2020-10-04 17:55:56,4.92,6.26,25.24,91,99,2.03
442,Corinto,GR,2020-10-04 17:55:56,37.94,22.96,23.33,69,81,1.91
443,Bage,BR,2020-10-04 17:53:21,-31.33,-54.11,15.0,77,90,9.3
444,Hobyo,SO,2020-10-04 17:55:56,5.35,48.53,26.48,83,13,7.05
445,Jertih,MY,2020-10-04 17:55:56,5.73,102.49,24.0,94,20,1.5
446,Yichun,CN,2020-10-04 17:55:56,47.7,128.9,4.89,99,100,1.0
447,Zhovtneve,UA,2020-10-04 17:55:56,50.66,24.25,16.29,87,2,3.06
448,Bandarbeyla,SO,2020-10-04 17:55:57,9.49,50.81,25.85,82,61,4.68
449,Xining,CN,2020-10-04 17:55:57,36.62,101.77,5.91,60,64,0.57
450,Kloulklubed,PW,2020-10-04 17:55:57,7.04,134.26,28.0,78,75,3.6
451,Aitape,PG,2020-10-04 17:55:57,-3.14,142.35,25.28,84,95,1.75
452,Boende,CD,2020-10-04 17:55:57,-0.22,20.87,21.47,94,95,0.92
453,San Quintin,MX,2020-10-04 17:55:57,30.48,-115.95,31.93,22,0,2.71
454,Kobryn,BY,2020-10-04 17:55:57,52.21,24.36,17.46,75,29,3.97
455,Faya,SA,2020-10-04 17:55:57,18.39,42.45,19.0,63,9,2.6
456,Daru,PG,2020-10-04 17:55:58,-9.08,143.21,24.97,89,100,7.7
457,La Rioja,ES,2020-10-04 17:55:58,42.25,-2.5,13.33,82,20,1.0
458,Iranshahr,IR,2020-10-04 17:55:58,27.2,60.68,33.0,11,0,6.2
459,Monterey,US,2020-10-04 17:55:58,36.25,-121.25,31.11,77,1,1.5
460,Chimbote,PE,2020-10-04 17:55:58,-9.09,-78.58,19.56,70,26,5.28
461,Casablanca,MA,2020-10-04 17:55:58,33.59,-7.62,21.0,60,4,7.2
462,Aykhal,RU,2020-10-04 17:55:58,66.0,111.5,0.0,92,90,3.0
463,Nalagarh,IN,2020-10-04 17:55:58,31.05,76.72,27.0,54,5,2.6
464,Northam,GB,2020-10-04 17:55:59,51.03,-4.22,11.67,99,100,4.92
465,Sola,VU,2020-10-04 17:55:59,-13.88,167.55,25.92,85,38,8.68
466,Rongcheng,CN,2020-10-04 17:55:59,30.63,117.85,14.13,89,96,2.2
467,Tolaga Bay,NZ,2020-10-04 17:55:59,-38.37,178.3,13.95,65,0,1.49
468,Babanka,UA,2020-10-04 17:55:59,48.71,30.45,18.11,64,56,5.99
469,Pimenta Bueno,BR,2020-10-04 17:55:59,-11.67,-61.19,38.59,23,39,2.04
470,Nemuro,JP,2020-10-04 17:55:59,43.32,145.57,15.8,92,100,9.38
471,Wuwei,CN,2020-10-04 17:55:59,37.93,102.64,9.44,40,72,1.65
472,Diego De Almagro,CL,2020-10-04 17:56:00,-26.37,-70.05,29.5,13,62,5.43
473,Atambua,ID,2020-10-04 17:56:00,-9.11,124.89,21.05,81,65,2.0
474,Botwood,CA,2020-10-04 17:56:00,49.15,-55.35,9.0,66,75,3.1
475,Hokitika,NZ,2020-10-04 17:56:00,-42.72,170.97,10.17,91,99,1.79
476,Sao Joao Da Barra,BR,2020-10-04 17:56:00,-21.64,-41.05,28.0,65,75,6.2
477,Ayan,RU,2020-10-04 17:56:00,56.45,138.17,4.66,68,100,7.83
478,Nanortalik,GL,2020-10-04 17:56:00,60.14,-45.24,2.29,82,50,3.74
479,Talnakh,RU,2020-10-04 17:56:01,69.49,88.4,-1.0,100,90,5.0
480,Karratha,AU,2020-10-04 17:56:01,-20.74,116.85,17.63,28,7,7.82
481,Massakory,TD,2020-10-04 17:56:01,13.0,15.73,33.34,35,11,3.41
482,Bafra,TR,2020-10-04 17:56:01,41.57,35.91,18.0,88,40,1.47
483,Samarai,PG,2020-10-04 17:56:01,-10.62,150.67,25.86,85,91,8.2
484,Matveyevka,RU,2020-10-04 17:56:01,52.15,56.18,7.0,63,20,5.0
485,Kachiry,KZ,2020-10-04 17:56:02,53.07,76.1,1.89,80,59,3.9
486,Tezu,IN,2020-10-04 17:56:02,27.92,96.17,24.28,78,62,1.56
487,Akureyri,IS,2020-10-04 17:56:02,65.68,-18.09,6.0,93,20,3.1
488,Lasem,ID,2020-10-04 17:56:02,-6.69,111.45,25.71,75,78,4.08
489,Westport,US,2020-10-04 17:56:02,41.14,-73.36,18.33,39,1,4.6
490,Kumi,KR,2020-10-04 17:56:02,36.11,128.34,15.0,50,1,2.6
491,Mehriz,IR,2020-10-04 17:56:02,31.59,54.43,26.0,19,56,3.1
492,Swift Current,CA,2020-10-04 17:56:02,50.28,-107.8,18.0,36,1,9.8
493,Tura,IN,2020-10-04 17:56:03,25.52,90.22,23.6,90,5,0.9
494,Bayir,TR,2020-10-04 17:56:03,37.27,28.22,25.0,53,0,0.5
495,Den Helder,NL,2020-10-04 17:56:03,52.96,4.76,13.0,71,90,7.2
496,Srednekolymsk,RU,2020-10-04 17:56:03,67.45,153.68,-1.94,88,67,1.74
497,Bull Savanna,JM,2020-10-04 17:56:03,17.89,-77.59,28.83,71,44,7.23
498,Port Macquarie,AU,2020-10-04 17:51:19,-31.43,152.92,13.33,90,1,6.03
499,Phalaborwa,ZA,2020-10-04 17:56:03,-23.94,31.14,26.0,74,1,2.1
500,Rakitnoye,RU,2020-10-04 17:56:04,50.84,35.85,13.0,28,34,3.0
501,Mackay,AU,2020-10-04 17:56:04,-21.15,149.2,22.0,73,90,6.7
502,Najran,SA,2020-10-04 17:56:04,17.49,44.13,27.0,18,0,3.1
503,Prince Rupert,CA,2020-10-04 17:56:04,54.32,-130.32,12.0,93,90,1.5
504,Yar-Sale,RU,2020-10-04 17:56:04,66.83,70.83,1.93,88,100,7.71
505,Iba,PH,2020-10-04 17:56:04,15.37,120.03,28.0,78,75,4.1
506,Caluquembe,AO,2020-10-04 17:56:04,-13.78,14.68,21.02,48,73,2.42
507,Macomb,US,2020-10-04 17:56:04,40.46,-90.67,12.0,50,40,5.7
508,Raton,US,2020-10-04 17:56:05,36.9,-104.44,19.44,27,1,3.1
509,Longyan,CN,2020-10-04 17:56:05,25.11,117.02,22.29,88,84,0.72
510,Jand,PK,2020-10-04 17:56:05,33.43,72.02,27.49,20,0,1.09
511,Takayama,JP,2020-10-04 17:56:05,36.13,137.25,23.33,67,100,1.79
512,Harrisburg,US,2020-10-04 17:54:35,40.27,-76.88,18.0,45,20,2.1
513,Saint-Georges,GD,2020-10-04 17:56:05,12.06,-61.75,30.0,74,40,6.7
514,Krasnyy Chikoy,RU,2020-10-04 17:56:05,50.36,108.75,-4.36,87,0,1.12
515,Matay,EG,2020-10-04 17:54:35,28.42,30.78,27.81,32,0,4.14
516,Nichinan,JP,2020-10-04 17:56:06,31.6,131.37,22.08,75,57,2.35
517,The Valley,AI,2020-10-04 17:56:06,18.22,-63.06,31.0,79,40,7.2
518,Lubartow,PL,2020-10-04 17:56:06,51.46,22.61,16.0,77,0,2.1
519,Krasnoselkup,RU,2020-10-04 17:56:06,65.7,82.47,-3.11,96,82,5.78
520,Grafton,US,2020-10-04 17:51:16,42.21,-71.69,20.0,44,62,1.89
521,Ahuimanu,US,2020-10-04 17:56:06,21.44,-157.84,27.22,65,40,3.1
522,Sabha,LY,2020-10-04 17:56:07,27.04,14.43,33.0,11,98,5.24
523,Leh,IN,2020-10-04 17:56:07,34.17,77.58,6.0,43,0,1.84
524,Bowmore,US,2020-10-04 17:56:07,34.94,-79.3,21.0,49,75,4.6
525,Flin Flon,CA,2020-10-04 17:53:45,54.77,-101.86,12.0,62,90,6.7
526,Farap,TM,2020-10-04 17:56:07,39.17,63.61,15.0,29,0,2.1
527,Plyussa,RU,2020-10-04 17:56:07,58.43,29.37,14.87,68,100,6.73
528,Porto Novo,BJ,2020-10-04 17:52:06,6.5,2.6,28.0,78,40,5.1
529,Namatanai,PG,2020-10-04 17:56:07,-3.67,152.43,26.19,83,63,3.85
530,Rurrenabaque,BO,2020-10-04 17:56:07,-14.44,-67.53,35.0,63,20,2.1
531,Lagos,NG,2020-10-04 17:56:08,6.58,3.75,25.38,85,99,2.12
532,Tilichiki,RU,2020-10-04 17:56:08,60.47,166.1,-1.39,93,21,1.78
533,Koroni,GR,2020-10-04 17:56:08,36.8,21.95,26.11,78,95,3.05
534,Elko,US,2020-10-04 17:56:08,41.0,-115.5,18.33,22,1,1.98
535,Key West,US,2020-10-04 17:56:08,24.56,-81.78,31.67,70,90,8.2
536,Saint-Leu,RE,2020-10-04 17:56:08,-21.15,55.28,22.0,78,90,5.1
537,Kindu,CD,2020-10-04 17:56:08,-2.95,25.95,23.06,89,100,1.07
538,Morshansk,RU,2020-10-04 17:56:08,53.44,41.81,12.15,64,46,3.33
539,Hameenlinna,FI,2020-10-04 17:56:09,61.0,24.46,12.22,81,90,7.7
540,Uribia,CO,2020-10-04 17:56:09,11.71,-72.27,31.01,60,55,5.07
541,Suntar,RU,2020-10-04 17:56:09,62.14,117.63,2.17,90,100,3.07
542,Chapais,CA,2020-10-04 17:56:09,49.78,-74.85,4.0,64,90,2.1
543,Garowe,SO,2020-10-04 17:56:09,8.41,48.48,27.53,58,60,7.11
